id,damana,espanol,estado,fuente
lfb_MLY_p198_s030,"Apóstolendzinaga tshijshindza awantka, Jesúmba we kakamtuwerru, ñigangua zen kakinzensi dzinukún nanazhʉnga.","Los apóstoles aprendieron que, si confiaban por completo en Jesús, no debían tener miedo de nada.",aprobado,lfb oraciones
lfb_MLY_p199_s001,Zhishizha: ¿Inzhué nunkuame Pedro dzira sikarga mʉtumpana awantka?,Preguntas: ¿Por qué empezó a hundirse Pedro?,aprobado,lfb oraciones
lfb_MLY_p199_s002,¿Ñi tshijshindza awantka apóstolendzina?,¿Qué aprendieron los apóstoles?,aprobado,lfb oraciones
lfb_MLY_p199_s003,Mateo 8:23-27; 14:23-34; Marcos 4:35-41; 6:45-52; Lucas 8:22-25; Juan 6:16-21.,Mateo 8:23-27; 14:23-34; Marcos 4:35-41; 6:45-52; Lucas 8:22-25; Juan 6:16-21.,aprobado,lfb oraciones
lfb_MLY_p199_s004,“¿Bigu nukuargua ra we namtuñí awanandurru ñimba tuʉnga nunkuá Jehovánzhe zhaguanama ima kangʉmamba zhigawigandzina nukamba?”,“¿Dónde estaría yo si no hubiera tenido fe en que vería la bondad de Jehová en la tierra de los vivos?”,revisar,lfb oraciones
lfb_MLY_p199_s005,(Salmo 27:13).,(Salmo 27:13).,aprobado,lfb oraciones
lfb_MLY_p200_s001,Jesús zhakukua uka sábadumba,Jesús cura en sábado,aprobado,lfb oraciones
lfb_MLY_p200_s002,"Fariseundzinaga ja dzagunga Jesús, tshijsakʉn nukuantka gumadzakʉndzega.",Los fariseos odiaban a Jesús y buscaban una razón para arrestarlo.,aprobado,lfb oraciones
lfb_MLY_p200_s003,"Dzinguaka nanantka Jesúga kukua aún nanazhʉnga sábadumba ukuama amtʉjkandzina, memandzuia ʉnkasesakuaga nʉnka nunkuame.",Decían que Jesús no debía curar enfermos en sábado porque era un día de descanso.,aprobado,lfb oraciones
lfb_MLY_p200_s004,"Ingui sábado zhʉnguashkʉ, Jesúga tua awantka shkua terrua zhiganʉn urragangena.","Un sábado, Jesús vio a un hombre ciego pidiendo limosna en la calle.",aprobado,lfb oraciones
lfb_MLY_p200_s005,Memé nunkuame nanzhe discípulundzina kaia: “Tua awau inzhina Kunkujshinanzhe dʉmaga angunekʉnka ima terrua”.,Así que les dijo a sus discípulos: “Vean cómo el poder de Dios va a ayudar a este hombre”.,aprobado,lfb oraciones
lfb_MLY_p200_s006,Ukuemdzi Jesúga kʉjkʉlia tshuirga dua awantka tshuiwin zhimeshega.,Entonces Jesús mezcló su saliva con tierra para hacer barro.,aprobado,lfb oraciones
lfb_MLY_p200_s007,"Tshui go ukuemdzi guga awantka umamba ime awega mema terruamba, ukuemdzi kaia: “Naia ushi zhitujkua mawʉnka estanque Siloamka”.",Luego le untó un poco en los ojos al hombre y le dijo: “Ve y lávate los ojos en el estanque de Siloam”.,aprobado,lfb oraciones
lfb_MLY_p200_s008,Mema terrua memé nekuashkʉ buiengua ujkuntka nunkuá ujkumpana awantka.,"El hombre lo hizo, y pudo ver por primera vez en la vida.",aprobado,lfb oraciones
lfb_MLY_p200_s009,"Shkandzina we kakamtuñí awantka, memé nunkuame dzinguaka: “Ima terrua iamamke asha awemdzi dzui zhigʉnga, ¿mema nanu?","La gente se quedó sorprendida y dijo: “Este es el hombre que se sentaba a pedir, ¿verdad?",aprobado,lfb oraciones
lfb_MLY_p200_s010,¿Kua ʉndua nanu naie kuegangui kʉnzhʉnga?”.,¿O es otro que se le parece?”.,aprobado,lfb oraciones
lfb_MLY_p200_s011,Naka gʉgaso: “Ra terrua zhaujkunarga kuagumanarga”.,Él les respondió: “Yo soy el hombre que nació ciego”.,aprobado,lfb oraciones
lfb_MLY_p200_s012,Shkandzinaga ashizha: “¿Inzhué iwarru zhaujkuʉn mʉnuka?”.,La gente le preguntó: “¿Y por qué ya no estás ciego?”.,aprobado,lfb oraciones
lfb_MLY_p200_s013,Naka ijkakaguia awantka kʉ zhaneka awantkua.,Él les contó lo que había pasado.,aprobado,lfb oraciones
lfb_MLY_p200_s014,Ukuambarru dzune awantka fariseundzinawin zhimashaiega.,Entonces se lo llevaron para que hablara con los fariseos.,aprobado,lfb oraciones
lfb_MLY_p200_s015,Ukuambarru mema terruaga kʉ uguia awantka fariseundzinaga: “Jesús umamba tshui nime uiemdzi nʉkaia zhitujkuaia.,El hombre les contó a los fariseos: “Jesús me untó barro en los ojos y dijo que me los lavara.,aprobado,lfb oraciones
lfb_MLY_p200_s016,Ukuambarru anzhengui neka ukugashkʉ zhaujkumpana awanarga”.,"Lo hice, y ahora puedo ver”.",revisar,lfb oraciones
lfb_MLY_p200_s017,"Fariseundzinaga dzinguakumpana awantka: “Jesús sábadumba zhakukua awerru, nanzhe dʉma Kunkujshinambamdzi nakuntka”.","Los fariseos se pusieron a decir: “Si Jesús cura en sábado, su poder no viene de Dios”.",aprobado,lfb oraciones
lfb_MLY_p200_s018,"ʉnduandzinagarru dzinguaka: “Nanzhe dʉma Kunkujshinambamdzi nakuntka nʉnerru,werru, ¿inzhina nʉnashkʉ kukua awʉnka ukuama amtʉjkandzina?”.","Pero otros decían: “Si su poder no viene de Dios, entonces ¿cómo puede curar a los enfermos?”.",aprobado,lfb oraciones
lfb_MLY_p201_s001,"Fariseundzinaga mema terruanzhe anzhade ingui anzhabu kʉrkana awantka, ukuemdzi dzashizha: “¿Inzhina nʉnashkʉ iwa manzhʉngʉma ujkua aunuka?”.",posible que su hijo ahora pueda ver?”.,revisar,lfb oraciones
lfb_MLY_p201_s002,Anzhabu anzhadewin bʉgui zen kakʉnashi nukuantka fariseundzinaga imé dzinguaka ukuame dzatunshʉnka sinagogambamdzi Jesús we gaguana awerru.,Los padres tenían miedo porque los fariseos habían dicho que expulsarían de la sinagoga a cualquiera que pusiera su fe en Jesús.,aprobado,lfb oraciones
lfb_MLY_p201_s003,Anzhade anzhabuwin gʉgantshijso: “Naigʉntshujkún.,Así que respondieron: “No lo sabemos.,aprobado,lfb oraciones
lfb_MLY_p201_s004,Ashizha awau mawiga nakangui”.,Pregúntenle ustedes”.,aprobado,lfb oraciones
lfb_MLY_p201_s005,"Fariseundzinaga naka agʉñi antshijshizha awantka, ukuambarru naka gʉgaso: “Maiguia aununkui kʉ zhanekantka. ¿Inzhué nashizhʉngui mʉnukui?”.","Los fariseos le hicieron más preguntas al hombre, y él les contestó: “Ya les dije todo lo que sé.",revisar,lfb oraciones
lfb_MLY_p201_s007,Fariseundzina ja ijkakamta ukuemdzi mimimdzi dzatunsha awantka.,¿Por qué siguen haciéndome preguntas?”.,aprobado,lfb oraciones
lfb_MLY_p201_s008,"Mema zhaneka ukuemdzi, Jesúga tuʉn naia awantka mema terrua, naka ashizha: “¿We mʉzhiguanu Mesíamba?”.",Los fariseos se enojaron y lo echaron de allí.,aprobado,lfb oraciones
lfb_MLY_p201_s009,"Terruaga gʉgaso: “Nʉgʉntsha nandurru nene nʉnka, we zhiguana aununguasha namba”.","Después de eso, Jesús fue a ver al hombre y le preguntó: “¿Tienes fe en el Mesías?”.",revisar,lfb oraciones
lfb_MLY_p201_s010,Jesúga kaia: “Ra Mesías narruga”. ¿Nʉnai nananu Jesús zumé nʉnka nanantka terrua ujkuntkawin?,"El hombre contestó: “Si supiera quién es, tendría fe en él”.",revisar,lfb oraciones
lfb_MLY_p201_s012,Kukua awantka ingui anguneka awantka namba we zhiguanega.,Jesús le dijo: “Yo soy el Mesías”.,aprobado,lfb oraciones
lfb_MLY_p201_s013,Zhishizha: ¿Inzhina anguneka awantka Jesúga terrua zhaujkuntka nunkua?,¿Verdad que Jesús fue bueno con el hombre ciego?,aprobado,lfb oraciones
lfb_MLY_p201_s014,¿Inzhué fariseundzinaga ja dzagunga nanantka Jesús?,Lo curó y también lo ayudó a tener fe.,aprobado,lfb oraciones
lfb_MLY_p202_s001,Jesúga kujpinsha awantka Lázaro,Jesús resucita a Lázaro,aprobado,lfb oraciones
lfb_MLY_p202_s002,Jesús maigua kawa zumé nʉnkandzina kʉnanantka ijkʉna Betania tshijkuaga nanantka.,Jesús tenía tres buenos amigos que vivían en Betania.,aprobado,lfb oraciones
lfb_MLY_p202_s003,"Imé zhiganukandzina Lázaro, María ingui Marta, maiguangui shkua adenzheki dzinanantka.","Se llamaban Lázaro, María y Marta, y los tres eran hermanos.",aprobado,lfb oraciones
lfb_MLY_p202_s004,"Indzui zhʉnguashkʉ, Jesús dukujshui Jordán iamʉnakezhi nukuantka, María ingui Martawin dula dzakungasha awantka Jesús mʉlamé nakunguashi: “Lázaro kuminsha ukuama amsi nuka.Tshui nuguana, mʉlamé naka ushi”.","Un día, Jesús estaba al otro lado del río Jordán, y María y Marta le enviaron un mensaje urgente: “Lázaro está muy enfermo. Por favor,ven pronto”.",revisar,lfb oraciones
lfb_MLY_p202_s005,Ukuashkangui Jesús naiuñí awantka.,Pero Jesús no fue en ese momento.,aprobado,lfb oraciones
lfb_MLY_p202_s006,Moandzuia nukuemdzi kaia awantka nanzhe discípulundzina: “Naia ukuzhi Betania.,Esperó dos días y luego les dijo a sus discípulos: “Vamos a Betania.,aprobado,lfb oraciones
lfb_MLY_p202_s007,"Lázaro kʉwantka nuka, kujpinshʉn naiega”.","Lázaro está dormido, y voy a ir a despertarlo”.",aprobado,lfb oraciones
lfb_MLY_p202_s008,"Apóstolendzinaga kaia: “Lázaro kʉwan nugerru, zu amta awʉnka nʉname”.","Los apóstoles le dijeron: “Si Lázaro está durmiendo, se pondrá bien”.",aprobado,lfb oraciones
lfb_MLY_p202_s009,Ukuambarru Jesúga guaka awantka nanzhe apóstolendzinaga dzintujkua auwai: “Lázaro widá awantka”.,"Así que Jesús lo dijo más claro: “Lázaro ha muerto”. Cuando Jesús llegó a Betania, Lázaro llevaba cuatro días en la tumba.",revisar,lfb oraciones
lfb_MLY_p202_s010,"Jesús Betania kinkuma ukuashkʉ, Lázaro wida ukuemdzi makendzui anzhagí.",Mucha gente había ido a consolar a Marta y a María.,aprobado,lfb oraciones
lfb_MLY_p202_s011,Bʉgui shkandzina dzinaia awantka Marta ingui María tshijtuʉn dumakʉzhia awega.,Marta se enteró de que Jesús había llegado y se fue corriendo a hablar con él.,aprobado,lfb oraciones
lfb_MLY_p202_s012,"Martaga gʉntuna Jesús kinkuma awantka, memé nunkuame zhuazhi naiantka nawin zhimashaiʉn.","Le dijo: “Señor, si hubieras estado aquí, mi hermano no habría muerto”.",aprobado,lfb oraciones
lfb_MLY_p202_s013,"Kaia: “Jesús, umba nukuamʉnandurru, ranzhʉduga widuñí aunguasha nunkuá”.","Jesús le respondió: “Tu hermano volverá a vivir. ¿Me crees, Marta?”.",revisar,lfb oraciones
lfb_MLY_p202_s014,Jesúga gʉgaso: “Manzhʉduga ingui kujpinʉnka. ¿Marta we nuguana mau?”.,Ella le contestó: “Yo creo que se levantará en la resurrección”.,revisar,lfb oraciones
lfb_MLY_p202_s016,Martaga gʉgaso: “Raga uguana kujpinʉnka Kunkujshinaga widantkandzina kujpinsha awanshkʉ”.,Entonces Jesús le dijo: “Yo soy la resurrección y la vida”.,aprobado,lfb oraciones
lfb_MLY_p202_s017,Ukuambarru Jesúga kaia: “Ra kimʉnguʉn nargua widantkandzina zhiteshʉnga raga kuama kakawʉnga”.,"Luego Marta fue a decirle a María: “Jesús está aquí”. María corrió adonde estaba Jesús, y la gente la siguió.",revisar,lfb oraciones
lfb_MLY_p202_s018,Ukuemdzi Martaga uguiʉn naia awantka Maríaga: “Jesús umba kimʉnuga”.,"Cuando llegó a él, María cayó a sus pies y no paraba de llorar.",aprobado,lfb oraciones
lfb_MLY_p202_s019,"María zhuazhi naiantka Jesús nukueku, ukuashkʉ shkandzinagangua kʉjsongui dzinaiantka.","Le dijo: “Señor, si hubieras estado aquí, nuestro hermano estaría vivo”.",aprobado,lfb oraciones
lfb_MLY_p202_s020,"Na nukueku kinkuma ukuashkʉ, María Jesúnzhe kʉjsa kushamba ʉnkʉjshena nekantka ingui mawi mashún nanantka.",Jesús se dio cuenta de que ella estaba sufriendo mucho y se puso a llorar también.,aprobado,lfb oraciones
lfb_MLY_p202_s021,"Kaia: “Jesús, umba nukuamʉnandurru, ranzhe kawa Lázaro zhigawigangui nukunguasha”. Jesúga tua ukuashkʉ María bʉgui shakuan nuka memé nunkuame nangua maumpana awantka.",Los que estaban allí vieron a Jesús llorando y empezaron a decir: “La verdad es que Jesús quería mucho a Lázaro”.,revisar,lfb oraciones
lfb_MLY_p202_s023,Mimi nukuandzinaga Jesús mawʉn tshijtua ukuashkʉ dzinguaka: “Jesúga bʉgui ugunga nanantka Lázaro”.,Pero algunos se preguntaban: “¿Por qué no salvó a su amigo?”. ¿Qué iba a hacer Jesús ahora?,revisar,lfb oraciones
lfb_MLY_p202_s024,Ukuashkʉ nʉnkandzinagarru zhintshijshizha: “¿Inzhué ijkuauñí awantka nanzhe kawa?”. ¿Iwa ñi nekʉnka Jesús?,"Jesús fue a la tumba, que era una cueva, y había una piedra tapando la entrada.",revisar,lfb oraciones
lfb_MLY_p202_s026,Jesús naia awantka Lázaro kekʉjtsha dzawantkueku akʉjsa wanamba nanantka ingui shkua inginaga gumapashka nanantka.,Él ordenó: “Quiten la piedra”. Marta le dijo: “Ya debe oler mal porque han pasado cuatro días”.,revisar,lfb oraciones
lfb_MLY_p202_s027,Naka guaka: “Guga kʉwesha ushau mema ingina”. Martaga kaia: “Shuʉ natunga nukawarru makendzui zhanegame wida uiemdzi”.,"De todas formas, quitaron la piedra, y Jesús oró: “Padre, te doy las gracias por escucharme.Yo sé que siempre me escuchas, pero hablo en voz alta para que la gente crea que tú me enviaste”.",revisar,lfb oraciones
lfb_MLY_p202_s029,Memé nunkuengua ingina guga,Entonces gritó con,aprobado,lfb oraciones
lfb_MLY_p203_s001,"“Kunkujshina nʉnai nʉnka, ingui shkua Kunkujshina naijkua awazhʉnga nʉnka; Jehová, agʉñi tshujkuega, na zhaijkua uka zhawidamambamdzi” (Salmo 68:20).","“El Dios verdadero es para nosotros un Dios que salva; Jehová, el Señor Soberano, libra de la muerte” (Salmo 68:20).",revisar,lfb oraciones
lfb_MLY_p203_s002,"kʉwesha dzawantka, ukuemdzi Jesúga ʉnkashizha awantka: “Ade, zen mʉkʉzhiguana aún nʉntujkua muwame.","fuerza: “¡Lázaro, sal!”.",revisar,lfb oraciones
lfb_MLY_p203_s003,"Raga nʉgʉntsha ma nʉntujkua muka, awashkʉ anzhazhi guaka awʉnga, shkandzinaga kagʉntsha nanuai ma nangashamka mʉnʉnka”.","De repente, ocurrió algo increíble: Lázaro salió de la tumba, todavía envuelto con vendas.",aprobado,lfb oraciones
lfb_MLY_p203_s004,"Ukuemdzi Jesús anzharri kuzhisha awantka, guaka: “¡Lázaro, atuna ushi!”.",Jesús dijo: “Quítenle las vendas y dejen que se vaya”.,aprobado,lfb oraciones
lfb_MLY_p203_s005,Ukuashkʉ ampʉjkangui zhaneka awantka ñingui we uguanawi nʉnka: Lázaro atuna awantka kekʉrtshantka nukuambamdzi mʉkʉjsalamba amʉnukangui. Jesúga guaka: “Mʉkʉjsala iska ushau kaiarru masha awau naiega”.,"Muchos vieron lo que pasó y pusieron su fe en Jesús, pero algunos fueron a contárselo a los fariseos.",revisar,lfb oraciones
lfb_MLY_p203_s007,"Bʉgui mimi nukuandzinaga tshijtua awantka zhaneka ukua ingui Jesúmba we zhigaguanumpana dzawantka, ukuashkʉ nʉnkandzinagarru fariseundzinaga uguiʉn dzinaia awantka.","Desde ese día, los fariseos planearon cómo matar a Lázaro y a Jesús.",revisar,lfb oraciones
lfb_MLY_p203_s008,"Mema dzuiambamdzi, fariseundzinaga dzinguaka awantka inzhina guaga awazhʉngurra Lázaro ingui Jesús. Shkua apóstol, zhiganuka Judas Iscariote, zi naia awantka fariseundzinaga ashizhʉn: “¿Bión nanzhawi mawazhʉngua mainguneka aungerru Jesús sʉgasha awega?”.","Uno de los 12 apóstoles, Judas Iscariote, fue en secreto a preguntarles a los fariseos: “¿Cuánto me pagarán si les ayudo a encontrar a Jesús?”.",revisar,lfb oraciones
lfb_MLY_p203_s010,"Antshijkawʉnka kʉzhia 30 monedandzina plata, Judaga mema moneda inkijpana ukuemdzi, saka awantka Jesús geka awega.","Le ofrecieron 30 monedas de plata, y Judas aceptó y buscó la oportunidad de entregarles a Jesús.",aprobado,lfb oraciones
lfb_MLY_p203_s011,Zhishizha: Guaka ushi inzhina Jesúga Lázaro zhite awantka.,Preguntas: Cuenta la historia de cómo resucitó Jesús a Lázaro.,revisar,lfb oraciones
lfb_MLY_p203_s012,¿Fariseundzinaga Lázaro kujpina awantka dzintujkua ukuashkʉ ñi dzinekʉnegi ijkakamsi dzinukuantka?,¿Qué querían hacer los fariseos cuando se enteraron de la resurrección de Lázaro?,aprobado,lfb oraciones
lfb_MLY_p204_s001,Jesús kangʉmamba naka awantka wida awega shka usakandzinatʉjka.,Jesús vino a la Tierra para dar su vida por personas imperfectas.,aprobado,lfb oraciones
lfb_MLY_p204_s002,Wida ukuengua azhi nʉnka uguminsha awantka.,"Aunque murió, venció al mundo.",aprobado,lfb oraciones
lfb_MLY_p204_s003,Zhiwʉsigá na widʉn nukuengua sʉm nazhi anguneka awantka shkandzina ingui kameda awantka dzusaka ukuengua.,"Hasta el día de su muerte, Jesús sirvió con humildad a los demás y los perdonó cuando cometieron errores.",aprobado,lfb oraciones
lfb_MLY_p204_s004,Jehovága anzhʉngʉma mashuñí awantka memé nunkuame kujpinsha awantka.,Jehová fue leal a su Hijo y le devolvió la vida.,aprobado,lfb oraciones
lfb_MLY_p204_s005,"Kujpina ukuemdzi, nanzhe discípulundzinaga tshijtua awantka, ukuashkʉ naka shikʉndza awantka inzhina kʉnzhakujtsha dzawʉnka jiba bʉgui anzhʉnga dzinekʉnka nunkua.","Después de su resurrección, Jesús se apareció a sus discípulos y les enseñó cómo llevar a cabo el importante trabajo que les había encargado.",aprobado,lfb oraciones
lfb_MLY_p204_s006,"Ma gʉmʉntshina mʉkawanʉnerru, anguneka ushi zhakʉjtua awega ingui anzhakujtsha awega mema jiba iwandzuiamba nekʉnukurra.","Si usted tiene hijos, ayúdelos a valorar la oportunidad que tenemos de participar en esta misma labor hoy en día.",aprobado,lfb oraciones
lfb_MLY_p205_s001,SHIZHAKʉNDZIGA BʉGUI ANZHʉNGANDZINA ˛ Bimangua kʉjka tshujkuega nanún nʉnka Jehovánzhe.,˛ Ningún problema es demasiado difícil para Jehová.,revisar,lfb oraciones
lfb_MLY_p205_s003,˛ Dzui ʉnkangugantka nukunkurra ʉndua kʉnduna awega ingui anguneka awega Jesús neka ukuai.,"˛ Debemos estar dispuestos a servir a otros y ayudarlos, como hizo Jesús.",revisar,lfb oraciones
lfb_MLY_p205_s004,˛ Kunkujshina nʉnai ugungandzina nantkurrerru nairtua awʉnka zhigungurramba.,˛ A los verdaderos cristianos se nos conoce por el amor que nos tenemos.,revisar,lfb oraciones
lfb_MLY_p206_s001,Jesúnzhe zhama zhiwʉsiga Judíundzina fiesta Pascua dzineka nanantka dzuia 14 saga nisánzhe.,Los judíos celebraban la Pascua todos los años el día 14 del mes de nisán.,aprobado,lfb oraciones
lfb_MLY_p206_s003,Memé zhigʉntunsha dzineka nanantka Jehovága kakijkua ukuashkʉ Egiptukamdzi ingui une awantka kangʉma Jehovága ijkakawʉnka uguiantkueku.,Así recordaban que Jehová los había liberado de la esclavitud en Egipto y los había llevado a la Tierra Prometida.,aprobado,lfb oraciones
lfb_MLY_p206_s004,"Kʉgi 33 zhʉnguashkʉ, Jesús nanzhe apóstolendzinawin Pascua celebrando dzawa awantka Jerusalénzhe urragarruarga.","En el año 33, Jesús y los apóstoles celebraron la Pascua en una habitación en la parte de arriba de una casa en Jerusalén.",aprobado,lfb oraciones
lfb_MLY_p206_s005,"Iwata kʉ dzinzhai dzaunukuashkʉ, Jesúga guaka: “Shkua mawisana nʉndunsha awʉnka”.","Al final de la cena, Jesús dijo: “Uno de ustedes va a traicionarme”.",aprobado,lfb oraciones
lfb_MLY_p206_s006,Apóstolendzinaga mema we uguanawi nunkuame antshijshizha awantka: “¿Nene?”,Los apóstoles se sorprendieron y le preguntaron: “¿Quién?”.,aprobado,lfb oraciones
lfb_MLY_p206_s007,Jesúga ijkaguia: “Mema nʉnka terrua ima pan akawa awʉnga”.,Jesús les contestó: “Es el hombre a quien le doy este pedazo de pan”.,aprobado,lfb oraciones
lfb_MLY_p206_s008,Ukuemdzi pan zhipinantka akawa awantka Judas Iscariotega.,Entonces le dio un pedazo de pan a Judas Iscariote.,aprobado,lfb oraciones
lfb_MLY_p206_s009,"Ampʉjkangui, Judas zhʉnʉngui ukuemdzi naia awantka.","Enseguida, Judas se levantó y se fue.",aprobado,lfb oraciones
lfb_MLY_p206_s010,"Ukuemdzi, Jesúga ʉnkashizha awantka, shkua pan zhipi ukuemdzi akawa awantka nanzhe apóstolendzina mimi nawin makuma ukuandzinaga.","Luego Jesús hizo una oración, partió un pan y lo repartió a los apóstoles que se quedaron con él.",aprobado,lfb oraciones
lfb_MLY_p206_s011,Kakaia awantka: “Ga ushau ima pan.,Les dijo: “Coman de este pan.,aprobado,lfb oraciones
lfb_MLY_p206_s012,"Ima ranzhe gʉtaie nʉnka, geka awʉnga mawitʉjka”.","Representa mi cuerpo, que yo daré por ustedes”.",aprobado,lfb oraciones
lfb_MLY_p206_s013,"Ukuemdzi, ingui ʉnkashizha awantka vinutʉjka, apóstolendzinaga angeka ukuemdzi Jesúga kakaia: “Anga ushau ima vino.","Después, hizo una oración por el vino, se lo pasó a los apóstoles y les dijo: “Beban este vino.",aprobado,lfb oraciones
lfb_MLY_p206_s014,"Ima ranzhe amaie nʉnka, ranzhe ama geka awʉnga mawi usaka nekamkua maikameda ganekagumuwai.","Representa mi sangre, que daré para que los pecados sean perdonados.",aprobado,lfb oraciones
